year,month,day,U,匿名,C,author_total,信報網,星島日報網,香港經濟日報網,香港經濟日報(即時新聞),東方報業集團,新城廣播有限公司,香港01,雅虎(香港),巴士的報,頭條日報網,星島頭條網,HKExnews 披露易,新浪網(香港),Line Today,經濟通,中國評論新聞網,阿思達克財經網,Facebook香港,Instagram香港,YouTube 香港,publisher_total,keywords_total,correlation_keyword0,correlation_value0,correlation_keyword1,correlation_value1,correlation_keyword2,correlation_value2
2020,10,15,119,0,13,132,2,3,32,22,0,3,2,1,3,2,0,13,0,0,17,0,19,11,1,1,132,173,Kong,98,will,74,Shanghai,64
2020,10,22,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,50,2020,27,Release,27,Time,27
2020,10,29,34,0,0,34,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,0,34,73,2020,32,Release,32,Time,32
2020,11,5,8,0,1,9,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,9,44,Kong,4,new,4,2020,4
2020,11,12,14,0,1,15,1,0,0,1,0,0,0,0,0,0,0,3,0,0,9,0,0,1,0,0,15,47,shares,10,Exchange,8,group,7
2020,11,19,24,0,1,25,2,1,1,1,1,0,0,0,1,0,0,16,0,1,0,0,0,1,0,0,25,77,Release,16,Time,16,2020,16
2020,11,26,13,0,1,14,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,1,14,49,2020,11,Release,11,Time,11
2020,12,3,63,0,0,63,5,0,2,3,0,3,0,0,0,0,0,40,0,0,7,0,3,0,0,0,63,99,2020,40,Release,40,Time,40
2020,12,10,56,0,1,57,0,1,7,3,0,0,1,1,0,0,0,43,0,0,0,0,0,1,0,0,57,138,2020,43,Release,43,Time,43
2020,12,17,109,0,0,109,0,0,1,1,0,0,0,1,0,0,0,103,0,0,0,0,3,0,0,0,109,143,2020,103,Release,103,Time,103
2020,12,24,104,0,1,105,0,0,11,0,0,0,0,1,0,0,0,91,0,0,0,1,0,0,0,1,105,156,2020,91,Release,91,Time,91
